graph_id,graph_nodes,graph_edges,num_nodes,num_edges,average_score,problem_scores,total_evaluation_time,num_problems_evaluated
59,"[[0, ""START""], [1, ""Decompose_3""], [2, ""Extract_topic""], [3, ""Combine_all""], [4, ""END""], [5, ""Extract_topic""], [6, ""Extract_topic""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [2, 3], [3, 4], [5, 3], [6, 3]]",7,8,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5158250570297241,10
60,"[[0, ""START""], [1, ""Split""], [2, ""Extract_topic""], [3, ""Explain""], [4, ""Combine_all""], [5, ""Explain""], [6, ""END""], [7, ""Solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 4]]",8,8,0.11933030303030301,"[0.02333333333333333, 0.3333333333333333, 0.2333333333333333, 0.06363636363636363, 0.049999999999999996, 0.35, 0.09999999999999999, 0.004666666666666667, 0.0, 0.034999999999999996]",7.823163104057312,10
61,"[[0, ""START""], [1, ""Decompose_2""], [2, ""Extract_topic""], [3, ""Solver""], [4, ""Combine_all""], [5, ""Explain""], [6, ""END""], [7, ""Solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 4]]",8,8,0.6953483000739098,"[0.5121951219512195, 0.3333333333333333, 1.0, 0.44545454545454544, 0.4666666666666666, 1.0, 1.0, 0.5833333333333334, 0.6124999999999999, 1.0]",8.166161727905273,10
62,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Solver""], [6, ""Solver""], [7, ""Solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.8521608527131784,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 0.43410852713178294]",3.167476844787598,10
63,"[[0, ""START""], [1, ""Decompose_3""], [2, ""Solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Explain""], [6, ""Explain""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [2, 3], [3, 4], [5, 3], [6, 3]]",7,8,0.6280024509803921,"[0.65625, 0.35, 1.0, 0.45294117647058824, 0.5249999999999999, 1.0, 0.09999999999999999, 0.5833333333333334, 0.6124999999999999, 1.0]",4.305508112907409,10
64,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Extract_topic""], [3, ""Combine_all""], [4, ""END""], [5, ""Solver""], [6, ""Extract_topic""], [7, ""Extract_topic""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.6926590909090908,"[0.4375, 0.35, 1.0, 0.509090909090909, 0.4666666666666666, 1.0, 1.0, 0.5833333333333334, 0.58, 1.0]",2.5482133865356444,10
65,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Explain""], [3, ""Combine_all""], [4, ""END""], [5, ""Explain""], [6, ""Extract_topic""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.9087500000000001,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 1.0]",6.060185432434082,10
66,"[[0, ""START""], [1, ""Split""], [2, ""Solver""], [3, ""Combine_all""], [4, ""Explain""], [5, ""END""], [6, ""Extract_topic""], [7, ""Solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 7], [7, 3]]",8,8,0.12033030303030301,"[0.02333333333333333, 0.3333333333333333, 0.2333333333333333, 0.06363636363636363, 0.049999999999999996, 0.35, 0.09999999999999999, 0.004666666666666667, 0.009999999999999998, 0.034999999999999996]",9.115257239341735,10
67,"[[0, ""START""], [1, ""Decompose_2""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""Extract_topic""], [5, ""END""], [6, ""Extract_topic""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 7], [7, 3]]",8,8,0.6800154186873586,"[1.0, 1.0, 0.1, 1.0, 1.0, 0.4185091181947557, 0.0875, 1.0, 1.0, 0.1941450686788302]",5.925818920135498,10
68,"[[0, ""START""], [1, ""Decompose_3""], [2, ""Solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Extract_topic""], [6, ""Python_solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [2, 3], [3, 4], [5, 3], [6, 3]]",7,8,0.8647500000000001,"[1.0, 1.0, 1.0, 1.0, 0.5599999999999999, 1.0, 0.0875, 1.0, 1.0, 1.0]",3.116816830635071,10
69,"[[0, ""START""], [1, ""Split""], [2, ""Explain""], [3, ""Python_solver""], [4, ""Combine_all""], [5, ""Explain""], [6, ""END""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 4]]",8,8,0.415280303030303,"[1.0, 0.3333333333333333, 0.2333333333333333, 0.06363636363636363, 0.049999999999999996, 0.35, 0.0875, 1.0, 1.0, 0.034999999999999996]",6.89495370388031,10
70,"[[0, ""START""], [1, ""Extract_topic""], [2, ""Explain""], [3, ""Split""], [4, ""Extract_topic""], [5, ""Combine_all""], [6, ""END""], [7, ""Explain""]]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 7], [4, 5], [5, 6], [7, 5]]",8,8,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.9666045904159546,10
71,"[[0, ""START""], [1, ""Extract_topic""], [2, ""Explain""], [3, ""Split""], [4, ""Extract_topic""], [5, ""Combine_all""], [6, ""END""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 7], [4, 5], [5, 6], [7, 5]]",8,8,0.061030303030303025,"[0.011666666666666665, 0.0, 0.0, 0.06363636363636363, 0.049999999999999996, 0.35, 0.09999999999999999, 0.0, 0.0, 0.034999999999999996]",5.371215081214904,10
72,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Extract_topic""], [3, ""Combine_all""], [4, ""END""], [5, ""Python_solver""], [6, ""Explain""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.7704772727272726,"[0.4772727272727272, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 0.13999999999999999]",6.6896010637283325,10
73,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Explain""], [3, ""Combine_all""], [4, ""END""], [5, ""Extract_topic""], [6, ""Extract_topic""], [7, ""Extract_topic""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.269764375686646,10
74,"[[0, ""START""], [1, ""Decompose_3""], [2, ""Explain""], [3, ""Combine_all""], [4, ""END""], [5, ""Explain""], [6, ""Python_solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [2, 3], [3, 4], [5, 3], [6, 3]]",7,8,0.5748311735345497,"[1.0, 0.36666666666666664, 0.1, 1.0, 1.0, 0.0, 0.0875, 1.0, 1.0, 0.1941450686788302]",4.293074607849121,10
75,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Extract_topic""], [3, ""Combine_all""], [4, ""END""], [5, ""Extract_topic""], [6, ""Explain""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.60275,"[1.0, 1.0, 0.1, 1.0, 1.0, 0.7, 0.0875, 0.0, 1.0, 0.13999999999999999]",7.320611476898193,10
76,"[[0, ""START""], [1, ""Split""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""Explain""], [5, ""END""], [6, ""Explain""], [7, ""Extract_topic""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 7], [7, 3]]",8,8,0.07536363636363635,"[0.0, 0.3333333333333333, 0.2333333333333333, 0.06363636363636363, 0.0, 0.0, 0.09999999999999999, 0.02333333333333333, 0.0, 0.0]",7.092272400856018,10
77,"[[0, ""START""], [1, ""Split""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""Extract_topic""], [5, ""END""], [6, ""Extract_topic""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 7], [7, 3]]",8,8,0.7292500000000001,"[1.0, 1.0, 0.1, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 0.105]",5.289581823348999,10
78,"[[0, ""START""], [1, ""Split""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""Explain""], [5, ""END""], [6, ""Extract_topic""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 7], [7, 3]]",8,8,0.7616388888888889,"[0.3888888888888889, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 0.13999999999999999]",9.003066086769104,10
79,"[[0, ""START""], [1, ""Decompose_2""], [2, ""Explain""], [3, ""Python_solver""], [4, ""Combine_all""], [5, ""Solver""], [6, ""END""], [7, ""Solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 4]]",8,8,0.7773694294641239,"[1.0, 1.0, 1.0, 1.0, 0.5599999999999999, 1.0, 0.0875, 1.0, 1.0, 0.1261942946412396]",3.856311011314392,10
80,"[[0, ""START""], [1, ""Decompose_2""], [2, ""Extract_topic""], [3, ""Python_solver""], [4, ""Combine_all""], [5, ""Extract_topic""], [6, ""END""], [7, ""Solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 4]]",8,8,0.8723863636363636,"[1.0, 1.0, 1.0, 0.6363636363636364, 1.0, 1.0, 0.0875, 1.0, 1.0, 1.0]",3.9728951454162598,10
81,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Extract_topic""], [3, ""Combine_all""], [4, ""END""], [5, ""Solver""], [6, ""Explain""], [7, ""Solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.6478030303030302,"[0.65625, 0.35, 1.0, 0.6363636363636364, 0.4666666666666666, 1.0, 0.09999999999999999, 0.65625, 0.6124999999999999, 1.0]",6.1131717443466185,10
82,"[[0, ""START""], [1, ""Split""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""Python_solver""], [5, ""END""], [6, ""Extract_topic""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 7], [7, 3]]",8,8,0.71875,"[1.0, 1.0, 0.1, 1.0, 1.0, 0.0, 0.0875, 1.0, 1.0, 1.0]",10.000614666938782,10
83,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Python_solver""], [6, ""Solver""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.7655576923076923,"[1.0, 1.0, 1.0, 1.0, 0.5249999999999999, 1.0, 0.0875, 1.0, 1.0, 0.043076923076923075]",3.2081944227218626,10
84,"[[0, ""START""], [1, ""Split""], [2, ""Solver""], [3, ""Combine_all""], [4, ""Python_solver""], [5, ""END""], [6, ""Extract_topic""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 7], [7, 3]]",8,8,0.6951004273504273,"[0.3888888888888889, 1.0, 1.0, 1.0, 0.5599999999999999, 0.6992307692307693, 0.0875, 1.0, 1.0, 0.2153846153846154]",6.5284874677658085,10
85,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Python_solver""], [6, ""Python_solver""], [7, ""Extract_topic""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.67875,"[1.0, 1.0, 1.0, 1.0, 0.5599999999999999, 0.0, 0.0875, 1.0, 1.0, 0.13999999999999999]",3.3897105932235716,10
86,"[[0, ""START""], [1, ""Explain""], [2, ""Extract_topic""], [3, ""Split""], [4, ""Solver""], [5, ""Combine_all""], [6, ""END""], [7, ""Explain""]]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 7], [4, 5], [5, 6], [7, 5]]",8,8,0.12033030303030301,"[0.02333333333333333, 0.3333333333333333, 0.2333333333333333, 0.06363636363636363, 0.049999999999999996, 0.35, 0.09999999999999999, 0.004666666666666667, 0.009999999999999998, 0.034999999999999996]",7.224038219451904,10
87,"[[0, ""START""], [1, ""Explain""], [2, ""Extract_topic""], [3, ""Explain""], [4, ""Extract_topic""], [5, ""Explain""], [6, ""Python_solver""], [7, ""END""]]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7]]",8,7,0.8281645068678831,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 0.1941450686788302]",8.076173520088195,10
88,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Extract_topic""], [6, ""Explain""], [7, ""Extract_topic""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.81875,"[1.0, 1.0, 0.1, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 1.0]",6.342323303222656,10
89,"[[0, ""START""], [1, ""Decompose_2""], [2, ""Extract_topic""], [3, ""Explain""], [4, ""Combine_all""], [5, ""Explain""], [6, ""END""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 4]]",8,8,0.77175,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0875, 1.0, 1.0, 0.63]",9.833843898773193,10
90,"[[0, ""START""], [1, ""Decompose_3""], [2, ""Explain""], [3, ""Combine_all""], [4, ""END""], [5, ""Explain""], [6, ""Extract_topic""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [2, 3], [3, 4], [5, 3], [6, 3]]",7,8,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.143369603157043,10
91,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Explain""], [3, ""Combine_all""], [4, ""END""], [5, ""Solver""], [6, ""Explain""], [7, ""Explain""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.7712092074592074,"[0.3230769230769231, 0.6681818181818181, 1.0, 1.0, 0.5249999999999999, 1.0, 1.0, 0.5833333333333334, 0.6124999999999999, 1.0]",4.341652584075928,10
92,"[[0, ""START""], [1, ""Decompose_2""], [2, ""Extract_topic""], [3, ""Solver""], [4, ""Combine_all""], [5, ""Solver""], [6, ""END""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 4]]",8,8,0.7381944444444445,"[1.0, 1.0, 0.1, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 0.19444444444444445]",8.343770241737365,10
93,"[[0, ""START""], [1, ""Split""], [2, ""Solver""], [3, ""Combine_all""], [4, ""Explain""], [5, ""END""], [6, ""Explain""], [7, ""Solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 7], [7, 3]]",8,8,0.12033030303030301,"[0.02333333333333333, 0.3333333333333333, 0.2333333333333333, 0.06363636363636363, 0.049999999999999996, 0.35, 0.09999999999999999, 0.004666666666666667, 0.009999999999999998, 0.034999999999999996]",6.890997672080994,10
94,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Explain""], [6, ""Solver""], [7, ""Explain""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.67375,"[1.0, 1.0, 0.1, 1.0, 0.19999999999999998, 0.35, 0.0875, 1.0, 1.0, 1.0]",4.02794086933136,10
95,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Python_solver""], [6, ""Python_solver""], [7, ""Extract_topic""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.6963863636363637,"[1.0, 1.0, 0.1, 1.0, 1.0, 0.13999999999999999, 0.0875, 1.0, 1.0, 0.6363636363636364]",4.122558736801148,10
96,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Explain""], [6, ""Python_solver""], [7, ""Explain""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.7334974747474747,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0875, 1.0, 0.24747474747474746, 1.0]",4.075412321090698,10
97,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Explain""], [3, ""Combine_all""], [4, ""END""], [5, ""Solver""], [6, ""Explain""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.7196027131782946,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0875, 1.0, 1.0, 0.10852713178294573]",4.182919359207153,10
98,"[[0, ""START""], [1, ""Decompose_2""], [2, ""Solver""], [3, ""Combine_all""], [4, ""Extract_topic""], [5, ""END""], [6, ""Solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 3]]",7,7,0.836214430894309,"[0.65625, 1.0, 1.0, 1.0, 0.5249999999999999, 1.0, 1.0, 0.5833333333333334, 0.5975609756097561, 1.0]",2.599719452857971,10
99,"[[0, ""START""], [1, ""Split""], [2, ""Solver""], [3, ""Combine_all""], [4, ""Extract_topic""], [5, ""END""], [6, ""Explain""], [7, ""Extract_topic""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 7], [7, 3]]",8,8,0.12033030303030301,"[0.02333333333333333, 0.3333333333333333, 0.2333333333333333, 0.06363636363636363, 0.049999999999999996, 0.35, 0.09999999999999999, 0.004666666666666667, 0.009999999999999998, 0.034999999999999996]",3.7957263946533204,10
