graph_id,graph_nodes,graph_edges,num_nodes,num_edges,average_score,problem_scores,total_evaluation_time,num_problems_evaluated
126,"[[0, ""START""], [1, ""Split""], [2, ""Extract_topic""], [3, ""Solver""], [4, ""Combine_all""], [5, ""Python_solver""], [6, ""END""], [7, ""Explain""], [8, ""Python_solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 8], [8, 4]]",9,9,0.8227500000000001,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.13999999999999999, 0.0875, 1.0, 1.0, 1.0]",10.373862409591675,10
127,"[[0, ""START""], [1, ""Solver""], [2, ""END""]]","[[0, 1], [1, 2]]",3,2,0.7215859250398724,"[0.65625, 0.36666666666666664, 1.0, 0.6363636363636364, 0.5249999999999999, 1.0, 1.0, 0.631578947368421, 0.39999999999999997, 1.0]",0.388872766494751,10
128,"[[0, ""START""], [1, ""Decompose_2""], [2, ""Solver""], [3, ""Combine_all""], [4, ""Solver""], [5, ""END""], [6, ""Solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 3]]",7,7,0.6482073135198134,"[0.3230769230769231, 1.0, 1.0, 0.44545454545454544, 0.4666666666666666, 1.0, 0.09999999999999999, 0.546875, 0.6, 1.0]",4.316086673736573,10
129,"[[0, ""START""], [1, ""Solver""], [2, ""END""]]","[[0, 1], [1, 2]]",3,2,0.7064621212121212,"[0.65625, 0.35, 1.0, 0.44545454545454544, 0.4666666666666666, 1.0, 1.0, 0.65625, 0.48999999999999994, 1.0]",0.19545559883117675,10
130,"[[0, ""START""], [1, ""Split""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""Python_solver""], [5, ""END""], [6, ""Explain""], [7, ""Solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 7], [7, 3]]",8,8,0.4219966655669697,"[0.5249999999999999, 0.03266666666666666, 0.2333333333333333, 0.06363636363636363, 1.0, 0.2333333333333333, 0.09999999999999999, 1.0, 1.0, 0.031996958699999994]",10.900954151153565,10
131,"[[0, ""START""], [1, ""Solver""], [2, ""Validator""], [3, ""True_pass""], [4, ""Combine_any""], [5, ""Solver""], [6, ""END""], [7, ""False_pass""], [8, ""Extract_topic""]]","[[0, 1], [1, 2], [2, 3], [2, 7], [3, 4], [4, 5], [5, 6], [7, 8], [8, 4]]",9,9,0.6485833333333333,"[0.3733333333333333, 0.35, 1.0, 1.0, 0.4666666666666666, 1.0, 0.09999999999999999, 0.5833333333333334, 0.6124999999999999, 1.0]",7.325536036491394,10
132,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Explain""], [3, ""Combine_all""], [4, ""END""], [5, ""Solver""], [6, ""Extract_topic""], [7, ""Extract_topic""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.7653810975609756,"[0.65625, 0.35, 1.0, 1.0, 0.4666666666666666, 1.0, 1.0, 0.5833333333333334, 0.5975609756097561, 1.0]",46.164042353630066,10
133,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Solver""], [6, ""Solver""], [7, ""Explain""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.7787499999999999,"[1.0, 1.0, 1.0, 1.0, 0.5599999999999999, 1.0, 0.0875, 1.0, 1.0, 0.13999999999999999]",1.2392860889434814,10
134,"[[0, ""START""], [1, ""Extract_topic""], [2, ""Explain""], [3, ""Split""], [4, ""Extract_topic""], [5, ""Combine_all""], [6, ""END""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [2, 3], [3, 4], [3, 7], [4, 5], [5, 6], [7, 5]]",8,8,0.13167647058823528,"[0.4117647058823529, 0.3333333333333333, 0.42, 0.0, 0.0, 0.0, 0.0, 0.11666666666666665, 0.0, 0.034999999999999996]",52.834539318084715,10
135,"[[0, ""START""], [1, ""Explain""], [2, ""Solver""], [3, ""END""]]","[[0, 1], [1, 2], [2, 3]]",4,3,0.5888518099547511,"[0.3230769230769231, 0.35, 1.0, 0.45294117647058824, 0.4666666666666666, 1.0, 0.09999999999999999, 0.5833333333333334, 0.6124999999999999, 1.0]",8.899166893959045,10
136,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Extract_topic""], [6, ""Python_solver""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.7583333333333333,"[0.4433333333333333, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.13999999999999999]",1.6035605430603028,10
137,"[[0, ""START""], [1, ""Python_solver""], [2, ""Validator""], [3, ""True_pass""], [4, ""Combine_any""], [5, ""Python_solver""], [6, ""END""], [7, ""False_pass""], [8, ""Solver""]]","[[0, 1], [1, 2], [2, 3], [2, 7], [3, 4], [4, 5], [5, 6], [7, 8], [8, 4]]",9,9,0.7230576923076923,"[1.0, 1.0, 0.1, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 0.043076923076923075]",18.913167238235474,10
138,"[[0, ""START""], [1, ""Split""], [2, ""Solver""], [3, ""Combine_all""], [4, ""Explain""], [5, ""END""], [6, ""Solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 3]]",7,7,0.12033030303030301,"[0.02333333333333333, 0.3333333333333333, 0.2333333333333333, 0.06363636363636363, 0.049999999999999996, 0.35, 0.09999999999999999, 0.004666666666666667, 0.009999999999999998, 0.034999999999999996]",2.3364200830459594,10
139,"[[0, ""START""], [1, ""Decompose_3""], [2, ""Explain""], [3, ""Combine_all""], [4, ""END""], [5, ""Solver""], [6, ""Python_solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [2, 3], [3, 4], [5, 3], [6, 3]]",7,8,0.8227500000000001,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.13999999999999999, 0.0875, 1.0, 1.0, 1.0]",3.8476388931274412,10
140,"[[0, ""START""], [1, ""Solver""], [2, ""END""]]","[[0, 1], [1, 2]]",3,2,0.6784455128205128,"[0.65625, 0.35, 1.0, 1.0, 0.4666666666666666, 1.0, 0.09999999999999999, 0.5833333333333334, 0.6282051282051282, 1.0]",0.17684669494628907,10
141,"[[0, ""START""], [1, ""Decompose_2""], [2, ""Extract_topic""], [3, ""Explain""], [4, ""Combine_all""], [5, ""Solver""], [6, ""END""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 4]]",8,8,0.7768471473206198,"[1.0, 0.35, 1.0, 1.0, 1.0, 0.7, 0.0875, 1.0, 1.0, 0.6309714732061981]",22.774883604049684,10
142,"[[0, ""START""], [1, ""Split""], [2, ""Explain""], [3, ""Extract_topic""], [4, ""Combine_all""], [5, ""Explain""], [6, ""END""], [7, ""Python_solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 4]]",8,8,0.0834969696969697,"[0.02333333333333333, 0.0, 0.2333333333333333, 0.06363636363636363, 0.049999999999999996, 0.35, 0.09999999999999999, 0.004666666666666667, 0.009999999999999998, 0.0]",16.541811871528626,10
143,"[[0, ""START""], [1, ""Decompose_2""], [2, ""Extract_topic""], [3, ""Python_solver""], [4, ""Combine_all""], [5, ""Explain""], [6, ""END""], [7, ""Solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 4]]",8,8,0.7810833333333334,"[1.0, 1.0, 0.2333333333333333, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 0.48999999999999994]",19.919236612319946,10
144,"[[0, ""START""], [1, ""Split""], [2, ""Solver""], [3, ""Combine_all""], [4, ""Python_solver""], [5, ""END""], [6, ""Solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 3]]",7,7,0.7355833333333333,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.2333333333333333, 0.0875, 1.0, 1.0, 0.034999999999999996]",1.4538329124450684,10
145,"[[0, ""START""], [1, ""Solver""], [2, ""Validator""], [3, ""True_pass""], [4, ""Combine_any""], [5, ""Solver""], [6, ""END""], [7, ""False_pass""], [8, ""Extract_topic""]]","[[0, 1], [1, 2], [2, 3], [2, 7], [3, 4], [4, 5], [5, 6], [7, 8], [8, 4]]",9,9,0.8084761904761905,"[0.4666666666666666, 1.0, 1.0, 1.0, 0.4666666666666666, 1.0, 1.0, 0.5714285714285714, 0.58, 1.0]",7.503607726097107,10
146,"[[0, ""START""], [1, ""Split""], [2, ""Solver""], [3, ""Combine_all""], [4, ""Solver""], [5, ""END""], [6, ""Solver""]]","[[0, 1], [1, 2], [1, 6], [2, 3], [3, 4], [4, 5], [6, 3]]",7,7,0.6467949657869012,"[0.6774193548387096, 0.3333333333333333, 1.0, 0.6363636363636364, 0.5249999999999999, 1.0, 0.09999999999999999, 0.5833333333333334, 0.6124999999999999, 1.0]",35.0206118106842,10
147,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Extract_topic""], [6, ""Python_solver""], [7, ""Solver""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.81925,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 0.105]",1.293138313293457,10
148,"[[0, ""START""], [1, ""Decompose_4""], [2, ""Python_solver""], [3, ""Combine_all""], [4, ""END""], [5, ""Python_solver""], [6, ""Solver""], [7, ""Explain""]]","[[0, 1], [1, 2], [1, 5], [1, 6], [1, 7], [2, 3], [3, 4], [5, 3], [6, 3], [7, 3]]",8,10,0.738164506867883,"[1.0, 1.0, 0.1, 1.0, 1.0, 1.0, 0.0875, 1.0, 1.0, 0.1941450686788302]",3.2983349561691284,10
149,"[[0, ""START""], [1, ""Decompose_2""], [2, ""Explain""], [3, ""Python_solver""], [4, ""Combine_all""], [5, ""Extract_topic""], [6, ""END""], [7, ""Extract_topic""], [8, ""Python_solver""]]","[[0, 1], [1, 2], [1, 7], [2, 3], [3, 4], [4, 5], [5, 6], [7, 8], [8, 4]]",9,9,0.70275,"[1.0, 1.0, 0.1, 1.0, 1.0, 0.35, 0.0875, 1.0, 1.0, 0.48999999999999994]",4.360403513908386,10
