model,learning_rate,epochs,hidden_dim,num_layers,dropout,train_loss,val_loss
gcn,0.001,300,8,3,0.0,0.005781671746323506,0.007067650386815938
gcn,0.001,300,8,3,0.1,0.007088940559575955,0.006642702828627644
gcn,0.001,300,8,3,0.2,0.008062051836815146,0.006858049381565779
gcn,0.001,300,8,3,0.5,0.009044627389974065,0.007436784789200712
gcn,0.001,300,8,4,0.0,0.005642505497154262,0.00650545533867668
gcn,0.001,300,8,4,0.1,0.006532512336141534,0.006212547809726488
gcn,0.001,300,8,4,0.2,0.00805984555433194,0.005997516907281164
gcn,0.001,300,8,4,0.5,0.010030843917694357,0.007954660720828
gcn,0.001,300,16,2,0.0,0.005062751885917451,0.005638769742390015
gcn,0.001,300,16,2,0.1,0.005912145144409604,0.005716923720203782
gcn,0.001,300,16,2,0.2,0.006769742702858315,0.006286299169397514
gcn,0.001,300,16,2,0.5,0.008119288283503718,0.006701015659723919
gcn,0.001,300,16,3,0.0,0.004826189101570183,0.005693152738975216
gcn,0.001,300,16,3,0.1,0.005930662569072511,0.0056632586707527684
