model,learning_rate,epochs,hidden_dim,num_layers,dropout,train_loss,val_loss
gat,0.001,300,8,3,0.2,0.007259815062085787,0.00670766953316273
gat,0.001,300,8,3,0.5,0.008903825531403224,0.007618020943823578
gat,0.001,300,8,4,0.0,0.005104732120202647,0.00571189386897295
gat,0.001,300,8,4,0.1,0.005837823874834511,0.005964122612365586
gat,0.001,300,8,4,0.2,0.00588713124808338,0.0063044455160195636
gat,0.001,300,8,4,0.5,0.00965113209353553,0.007524363984347393
gat,0.001,300,16,2,0.0,0.005146112996670935,0.006264212427743598
gat,0.001,300,16,2,0.1,0.006120655509746737,0.006547583400905332
gat,0.001,300,16,2,0.2,0.007849656366225746,0.006744401388485799
gat,0.001,300,16,2,0.5,0.012093368379606142,0.008934606041508374
gat,0.001,300,16,3,0.0,0.005063347151089046,0.006265830882449319
gat,0.001,300,16,3,0.1,0.0061145524753050675,0.0065397477784199685
gat,0.001,300,16,3,0.2,0.00690148381723298,0.006741755920507142
gat,0.001,300,16,3,0.5,0.009558266504771179,0.007740644400203967
gat,0.001,300,16,4,0.0,0.004365354290025102,0.005544947338329109
gat,0.001,300,16,4,0.1,0.00554623521036572,0.005681331572291559
gat,0.001,300,16,4,0.2,0.005805969817770852,0.006940290238866109
gat,0.001,300,16,4,0.5,0.008748771457208527,0.007098451257836591
gat,0.001,300,32,2,0.0,0.005270185921755102,0.00539743645798414
gat,0.001,300,32,2,0.1,0.005877332399702734,0.006163216400675897
gat,0.001,300,32,2,0.2,0.007329069181448883,0.007246385833663304
gat,0.001,300,32,2,0.5,0.010377060290839938,0.00852205682942293
gat,0.001,300,32,3,0.0,0.004442583221114344,0.0057535007061237705
gat,0.001,300,32,3,0.1,0.005543321019245519,0.005792111935780664
gat,0.001,300,32,3,0.2,0.00731304335511393,0.006348204054944184
gat,0.001,300,32,3,0.5,0.009312437391943401,0.008205275943359892
gat,0.001,300,32,4,0.0,0.004070772489325867,0.006548962332527175
gat,0.001,300,32,4,0.1,0.004553655017581251,0.006060986837882099
gat,0.001,300,32,4,0.2,0.005265640022440089,0.00667258647652409
gat,0.001,300,32,4,0.5,0.008222290977007813,0.007337481317603633
gat,0.001,50,4,2,0.0,0.011096353601250384,0.014628155851198454
gat,0.001,50,4,2,0.1,0.00910419604430596,0.009725163443366403
gat,0.001,50,4,2,0.2,0.014093430505858527,0.016033998319803032
gat,0.001,50,4,2,0.5,0.01783034180601438,0.016909620505219734
gat,0.001,50,4,3,0.0,0.0067003290686342455,0.008087646842092889
gat,0.001,50,4,3,0.1,0.008625465424524413,0.0094033855022712
gat,0.001,50,4,3,0.2,0.008032728700588148,0.007856187916528201
gat,0.001,50,4,3,0.5,0.012186902720067236,0.011242862259273534
